doc_id,domain,task,public_status,source_path,paper_ready,source_provenance_issue,rendered_pages,textlayer_spans,mineable_candidates,review_rows,open_review_rows,packeted_open_review_rows,unpacketed_open_review_rows,fresh_open_review_rows,rights_blocked_open_review_rows,stale_open_review_rows,mergeable_review_rows,missing_review_evidence_rows,unique_open_review_rows,unique_packeted_open_review_rows,unique_fresh_open_review_rows,fresh_missing_review_evidence_rows,gold_rows,gold_microtext_rows,gold_visualdiff_rows,staged_future_rows,staged_future_capacity_path,conversion_exhaustion_status,conversion_exhaustion_evidence,duplicate_payload_alias,next_step,priority_score,source_url
nasa_20240015687_transit_habitat_rcs_propulsion,pid,microtext,government_public_use_permitted_nasa_candidate,microtext/docs/source_intake_2026_09_01_wave1737_nasa_transit_habitat_rcs/20240015687.pdf,True,,12,223,0,6002,2916,1081,1835,0,0,1835,0,0,1725,190,0,0,0,0,0,0,derived/quality/v2_0_canonical_future_capacity_2026-08-29-wave1027-current-safe-plus-wave1012-nasa.jsonl;derived/quality/v2_0_staged_capacity_2026-09-09-wave2366-cross-domain-test-capacity.json,,,False,await_human_return,406,https://ntrs.nasa.gov/citations/20240015687
arduino_mkr_1000_wifi_schematics,pcb_schematic,microtext,cc_by_sa_4_0_arduino_hardware,microtext/docs/source_intake_2026_05_24/arduino_mkr_1000_wifi_schematics.pdf,True,,3,2,0,88,88,2,86,81,0,5,0,0,88,2,81,0,5,5,0,38,derived/quality/v2_0_canonical_future_capacity_2026-08-29-wave1027-current-safe-plus-wave1012-nasa.jsonl;derived/quality/v2_0_staged_capacity_2026-09-09-wave2366-cross-domain-test-capacity.json,machine_exhausted_after_reviewed_pass,derived/quality/unstaged_review_capacity_2026-08-22-wave739-fallback-novelty.json,False,staged_future_review_capacity,-50,https://docs.arduino.cc/hardware/mkr-1000-wifi/
wikimedia_naturalgascondensate_en,pid,microtext,cc_by_sa_3_0_commons_candidate,microtext/docs/wikimedia_naturalgascondensate_en.svg,True,,1,24,0,180,87,15,72,35,0,37,0,0,27,15,7,0,8,8,0,14,derived/quality/v2_0_canonical_future_capacity_2026-08-29-wave1027-current-safe-plus-wave1012-nasa.jsonl;derived/quality/v2_0_staged_capacity_2026-09-09-wave2366-cross-domain-test-capacity.json,machine_exhausted_no_candidate,derived/quality/v2_0_microtext_balance_conversion_plan_2026-08-16-wave170.json,False,staged_future_review_capacity,-50,https://commons.wikimedia.org/wiki/File%3ANaturalGasCondensate_en.svg
loc22_turbine_7_cotton_flour_mill_section_a_a_section_b_b_plan_view_le,mechanical,microtext,public_domain_us_federal_candidate,microtext/docs/source_intake_2026_08_04_wave22_loc/loc22_turbine_7_cotton_flour_mill_section_a_a_section_b_b_plan_view_le.tif,True,,1,0,0,104,87,64,23,6,0,17,0,0,55,36,2,0,5,5,0,31,derived/quality/v2_0_canonical_future_capacity_2026-08-29-wave1027-current-safe-plus-wave1012-nasa.jsonl;derived/quality/v2_0_staged_capacity_2026-09-09-wave2366-cross-domain-test-capacity.json,machine_exhausted_no_candidate,derived/quality/v2_0_wave169_loc_ocr_visual_audit.json,False,staged_future_review_capacity,-50,https://www.loc.gov/pictures/item/wv0536.sheet.00007a/
wikimedia_btl_verfahrensschema,pid,microtext,cc_by_sa_3_0_commons_candidate,microtext/docs/wikimedia_btl_verfahrensschema.svg,True,,1,20,0,202,86,57,29,0,0,29,0,0,18,15,0,0,7,7,0,9,derived/quality/v2_0_canonical_future_capacity_2026-08-29-wave1027-current-safe-plus-wave1012-nasa.jsonl;derived/quality/v2_0_staged_capacity_2026-09-09-wave2366-cross-domain-test-capacity.json,machine_exhausted_no_candidate,derived/quality/v2_0_microtext_balance_conversion_plan_2026-08-16-wave170.json,False,staged_future_review_capacity,-50,https://commons.wikimedia.org/wiki/File:BtL-Verfahrensschema.svg
arch_016_1_statement_of_significance_site_plan_floor_plan_elevations_s,civil_architectural,microtext,public_domain_us_federal_candidate,microtext/docs/source_intake_2026_07_31_loc_master_wave2/arch_016_1_statement_of_significance_site_plan_floor_plan_elevations_s.tif,True,,1,0,0,100,85,59,26,0,0,26,0,0,43,27,0,0,4,4,0,24,derived/quality/v2_0_canonical_future_capacity_2026-08-29-wave1027-current-safe-plus-wave1012-nasa.jsonl;derived/quality/v2_0_staged_capacity_2026-09-09-wave2366-cross-domain-test-capacity.json,machine_exhausted_after_reviewed_pass,derived/quality/v2_0_wave171_ocr_visual_audit.json,False,staged_future_review_capacity,-50,https://www.loc.gov/pictures/item/al1385.sheet.00001a/
adafruit_feather_32u4_adalogger_sch,pcb_schematic,visualdiff,cc_by_sa_open_hardware_candidate,visualdiff/docs/adafruit_feather_32u4_adalogger/adafruit_feather_32u4_adalogger_sch.sch,True,,1,371,119,284,83,38,45,42,0,3,0,0,34,19,14,0,4,4,0,11,derived/quality/v2_0_canonical_future_capacity_2026-08-29-wave1027-current-safe-plus-wave1012-nasa.jsonl;derived/quality/v2_0_staged_capacity_2026-09-09-wave2366-cross-domain-test-capacity.json,,,False,staged_future_review_capacity,-50,https://github.com/adafruit/Adafruit-Feather-32u4-Adalogger-PCB
loc22_turbine_machine_location_turbine_area_sections_haddam_neck_nucle,mechanical,microtext,public_domain_us_federal_candidate,microtext/docs/source_intake_2026_08_04_wave22_loc/loc22_turbine_machine_location_turbine_area_sections_haddam_neck_nucle.tif,True,,1,0,0,93,79,48,31,0,0,31,0,0,34,18,0,0,6,6,0,14,derived/quality/v2_0_canonical_future_capacity_2026-08-29-wave1027-current-safe-plus-wave1012-nasa.jsonl;derived/quality/v2_0_staged_capacity_2026-09-09-wave2366-cross-domain-test-capacity.json,machine_exhausted_no_candidate,derived/quality/v2_0_wave169_loc_ocr_visual_audit.json,False,staged_future_review_capacity,-50,https://www.loc.gov/pictures/item/ct0710.sheet.00010a/
nasa_19940024873_si_metric_handbook_tolerance_tables,datasheet_spec,microtext,government_public_use_permitted_nasa_candidate,microtext/docs/source_intake_2026_08_17_wave201/nasa_19940024873_si_metric_handbook_tolerance_tables.pdf,True,,3,641,16,92,78,27,51,24,0,27,0,0,46,18,12,0,11,11,0,30,derived/quality/v2_0_canonical_future_capacity_2026-08-29-wave1027-current-safe-plus-wave1012-nasa.jsonl;derived/quality/v2_0_staged_capacity_2026-09-09-wave2366-cross-domain-test-capacity.json,machine_exhausted_after_reviewed_pass,derived/quality/v2_0_wave201_promotion_contract.json,False,staged_future_review_capacity,-50,https://ntrs.nasa.gov/citations/19940024873
ohwr_fmc_adc_100m14b4cha_rev_b,pcb_schematic,visualdiff,cern_ohl_1_2_open_hardware,visualdiff/docs/ohwr_fmc_adc_100m14b4cha_hardware_revisions/revisions/ohwr_fmc_adc_100m14b4cha_rev_b.pdf,True,,5,3337,865,135,75,15,60,19,0,41,0,0,75,15,19,0,0,0,0,19,derived/quality/v2_0_canonical_future_capacity_2026-08-29-wave1027-current-safe-plus-wave1012-nasa.jsonl;derived/quality/v2_0_staged_capacity_2026-09-09-wave2366-cross-domain-test-capacity.json,,,False,staged_future_review_capacity,-50,https://gitlab.com/ohwr/project/fmc-adc-100m14b4cha-hw.git
arduino_mkr_wan_1310_schematics,pcb_schematic,microtext,cc_by_sa_4_0_arduino_hardware,microtext/docs/source_intake_2026_05_24/arduino_mkr_wan_1310_schematics.pdf,True,,3,2,0,69,69,3,66,60,0,6,0,0,69,3,60,0,6,6,0,63,derived/quality/v2_0_canonical_future_capacity_2026-08-29-wave1027-current-safe-plus-wave1012-nasa.jsonl;derived/quality/v2_0_staged_capacity_2026-09-09-wave2366-cross-domain-test-capacity.json,machine_exhausted_after_reviewed_pass,derived/quality/unstaged_review_capacity_2026-08-22-wave745-final-local-nonpin.json,False,staged_future_review_capacity,-50,https://docs.arduino.cc/hardware/mkr-wan-1310/
adafruit_feather_m0_adalogger_sch,pcb_schematic,visualdiff,cc_by_sa_open_hardware_candidate,visualdiff/docs/adafruit_feather_m0_adalogger/adafruit_feather_m0_adalogger_sch.sch,True,,1,386,150,235,68,17,51,48,0,3,0,0,26,9,16,0,5,5,0,8,derived/quality/v2_0_canonical_future_capacity_2026-08-29-wave1027-current-safe-plus-wave1012-nasa.jsonl;derived/quality/v2_0_staged_capacity_2026-09-09-wave2366-cross-domain-test-capacity.json,,,False,staged_future_review_capacity,-50,https://github.com/adafruit/Adafruit-Feather-M0-Adalogger-PCB
arduino_mkr_fox_1200_schematics,pcb_schematic,microtext,cc_by_sa_4_0_arduino_hardware,microtext/docs/source_intake_2026_05_24/arduino_mkr_fox_1200_schematics.pdf,True,,3,2,0,68,68,2,66,60,0,6,0,0,68,2,60,0,6,6,0,62,derived/quality/v2_0_canonical_future_capacity_2026-08-29-wave1027-current-safe-plus-wave1012-nasa.jsonl;derived/quality/v2_0_staged_capacity_2026-09-09-wave2366-cross-domain-test-capacity.json,machine_exhausted_after_reviewed_pass,derived/quality/unstaged_review_capacity_2026-08-22-wave745-final-local-nonpin.json,False,staged_future_review_capacity,-50,https://docs.arduino.cc/hardware/mkr-fox-1200/
caltrans_xs1_120_1_pc_pretensioned_i_girder,civil_architectural,microtext,public_domain_caltrans_conditions_of_use_candidate,microtext/docs/caltrans_bridge_standard_details/caltrans_xs1_120_1_pc_pretensioned_i_girder.pdf,True,,1,365,19,232,67,41,26,4,0,22,0,0,30,18,2,0,14,14,0,2,derived/quality/v2_0_canonical_future_capacity_2026-08-29-wave1027-current-safe-plus-wave1012-nasa.jsonl;derived/quality/v2_0_staged_capacity_2026-09-09-wave2366-cross-domain-test-capacity.json,machine_exhausted_after_reviewed_pass,derived/quality/v2_0_wave170_textlayer_visual_audit.json,False,staged_future_review_capacity,-50,https://dot.ca.gov/programs/engineering-services/manuals/bridge-standard-details
wikimedia_phosphor_production_en,pid,microtext,cc_by_sa_3_0_commons_candidate,microtext/docs/wikimedia_phosphor_production_en.svg,True,,1,30,2,177,65,12,53,39,0,14,0,0,19,9,9,0,7,7,0,17,derived/quality/v2_0_canonical_future_capacity_2026-08-29-wave1027-current-safe-plus-wave1012-nasa.jsonl;derived/quality/v2_0_staged_capacity_2026-09-09-wave2366-cross-domain-test-capacity.json,machine_exhausted_no_candidate,derived/quality/v2_0_microtext_balance_conversion_plan_2026-08-16-wave170.json,False,staged_future_review_capacity,-50,https://commons.wikimedia.org/wiki/File%3APhosphor_production_%28en%29.svg
wikimedia_well_test_separator,pid,microtext,cc_by_3_0_commons_candidate,microtext/docs/wikimedia_well_test_separator.svg,True,,1,22,0,167,65,15,50,20,0,30,0,0,21,10,4,0,7,7,0,15,derived/quality/v2_0_canonical_future_capacity_2026-08-29-wave1027-current-safe-plus-wave1012-nasa.jsonl;derived/quality/v2_0_staged_capacity_2026-09-09-wave2366-cross-domain-test-capacity.json,machine_exhausted_no_candidate,derived/quality/v2_0_microtext_balance_conversion_plan_2026-08-16-wave170.json,False,staged_future_review_capacity,-50,https://commons.wikimedia.org/wiki/File%3AWell_test_separator.svg
usace_em_1110_1_4010_multi_phase_extraction,pid,microtext,public_domain_us_federal_candidate,microtext/docs/source_intake_2026_08_17_wave194/usace_em_1110_1_4010_multi_phase_extraction.pdf,True,,3,69,0,82,63,0,63,42,0,21,0,0,41,0,21,0,1,1,0,21,derived/quality/v2_0_canonical_future_capacity_2026-08-29-wave1027-current-safe-plus-wave1012-nasa.jsonl;derived/quality/v2_0_staged_capacity_2026-09-09-wave2366-cross-domain-test-capacity.json,machine_exhausted_after_reviewed_pass,derived/quality/v2_0_wave194_promotion_contract.json,False,staged_future_review_capacity,-50,https://www.publications.usace.army.mil/USACE-Publications/Engineer-Manuals/
nasa_20170005169_gox_thruster_pid,pid,microtext,government_public_use_permitted_nasa_candidate,microtext/docs/source_intake_2026_08_22_wave556_nasa_gox/20170005169.pdf,True,,1,4,0,61,61,37,24,24,0,0,0,0,61,37,24,0,0,0,0,37,derived/quality/v2_0_canonical_future_capacity_2026-08-29-wave1027-current-safe-plus-wave1012-nasa.jsonl;derived/quality/v2_0_staged_capacity_2026-09-09-wave2366-cross-domain-test-capacity.json,machine_exhausted_after_reviewed_pass,derived/quality/v2_0_wave577_nasa_gox_review_pack_verification.json,False,staged_future_review_capacity,-50,https://ntrs.nasa.gov/citations/20170005169
arch_012_3_evolution_1950_preliminary_first_floor_plan_1950_constructe,civil_architectural,microtext,public_domain_us_federal_candidate,microtext/docs/source_intake_2026_07_31_loc_unused/arch_012_3_evolution_1950_preliminary_first_floor_plan_1950_constructe.tif,True,,1,0,0,91,60,26,34,0,0,34,0,0,25,14,0,0,13,13,0,1,derived/quality/v2_0_canonical_future_capacity_2026-08-29-wave1027-current-safe-plus-wave1012-nasa.jsonl;derived/quality/v2_0_staged_capacity_2026-09-09-wave2366-cross-domain-test-capacity.json,machine_exhausted_no_candidate,derived/quality/v2_0_wave171_ocr_dedup_audit.json,False,staged_future_review_capacity,-50,https://www.loc.gov/pictures/item/ms0362.sheet.00003a/
loc22_bridge_truss_2_east_elevation_bridge_plan_truss_details_chickama,civil_structural,microtext,public_domain_us_federal_candidate,microtext/docs/source_intake_2026_08_04_wave22_loc/loc22_bridge_truss_2_east_elevation_bridge_plan_truss_details_chickama.tif,True,,1,0,0,82,60,26,34,0,0,34,0,0,46,24,0,0,4,4,0,13,derived/quality/v2_0_canonical_future_capacity_2026-08-29-wave1027-current-safe-plus-wave1012-nasa.jsonl;derived/quality/v2_0_staged_capacity_2026-09-09-wave2366-cross-domain-test-capacity.json,machine_exhausted_after_reviewed_pass,derived/quality/v2_0_wave171_ocr_visual_audit.json,False,staged_future_review_capacity,-50,https://www.loc.gov/pictures/item/ga1060.sheet.00002a/
wikimedia_continuous_fractional_distillation_en,pid,microtext,cc_by_sa_3_0_commons_candidate,microtext/docs/wikimedia_continuous_fractional_distillation_en.svg,True,,2,22,5,186,59,9,50,15,0,35,0,0,22,9,6,0,12,12,0,2,derived/quality/v2_0_canonical_future_capacity_2026-08-29-wave1027-current-safe-plus-wave1012-nasa.jsonl;derived/quality/v2_0_staged_capacity_2026-09-09-wave2366-cross-domain-test-capacity.json,machine_exhausted_no_candidate,derived/quality/v2_0_wave170_textlayer_dedup_audit.json,False,staged_future_review_capacity,-50,https://commons.wikimedia.org/wiki/File%3AContinuous_Fractional_Distillation_EN.svg
pid_021_sch_ma_p_id1,pid,microtext,cc_by_sa_3_0_commons_candidate,microtext/docs/source_intake_2026_07_03d/pid_021_sch_ma_p_id1.jpg,True,,1,0,0,61,58,8,50,42,0,8,0,0,30,8,18,0,1,1,0,26,derived/quality/v2_0_canonical_future_capacity_2026-08-29-wave1027-current-safe-plus-wave1012-nasa.jsonl;derived/quality/v2_0_staged_capacity_2026-09-09-wave2366-cross-domain-test-capacity.json,machine_exhausted_after_reviewed_pass,derived/quality/v2_0_wave184_schema_pid1_visual_report.json,False,staged_future_review_capacity,-50,https://commons.wikimedia.org/wiki/File:Sch%C3%A9ma_P%26ID1.jpg
wikimedia_hydrolysis_of_cellulose_hagglund_bergius,pid,microtext,cc_by_sa_3_0_commons_candidate,microtext/docs/wikimedia_hydrolysis_of_cellulose_hagglund_bergius.svg,True,,1,30,1,338,56,20,36,1,0,35,0,0,25,20,1,0,8,8,0,16,derived/quality/v2_0_canonical_future_capacity_2026-08-29-wave1027-current-safe-plus-wave1012-nasa.jsonl;derived/quality/v2_0_staged_capacity_2026-09-09-wave2366-cross-domain-test-capacity.json,machine_exhausted_no_candidate,derived/quality/v2_0_wave170_textlayer_dedup_audit.json,False,staged_future_review_capacity,-50,https://commons.wikimedia.org/wiki/File:Hydrolysis_of_cellulose_(H%C3%A4gglund-Bergius).svg
wikimedia_syngas_products,pid,microtext,cc_by_sa_3_0_commons_candidate,microtext/docs/wikimedia_syngas_products.svg,True,,1,43,0,171,56,16,40,10,0,30,0,0,23,16,2,0,8,8,0,13,derived/quality/v2_0_canonical_future_capacity_2026-08-29-wave1027-current-safe-plus-wave1012-nasa.jsonl;derived/quality/v2_0_staged_capacity_2026-09-09-wave2366-cross-domain-test-capacity.json,machine_exhausted_no_candidate,derived/quality/v2_0_microtext_balance_conversion_plan_2026-08-16-wave170.json,False,staged_future_review_capacity,-50,https://commons.wikimedia.org/wiki/File%3ASyngas_Products.svg
voron_0_mid_panel_v0_0r1,mechanical_cad,visualdiff,gpl_3_0_open_source_candidate,visualdiff/docs/voron_0_mid_panel_revisions/Voron_0_V0.0r1_Mid_Panel.pdf,True,,1,14,0,55,55,55,0,0,0,0,0,0,14,14,0,0,1,0,1,7,derived/quality/v2_0_canonical_future_capacity_2026-08-29-wave1027-current-safe-plus-wave1012-nasa.jsonl;derived/quality/v2_0_staged_capacity_2026-09-09-wave2366-cross-domain-test-capacity.json,,,False,staged_future_review_capacity,-50,https://github.com/VoronDesign/Voron-0
voron_0_mid_panel_v0_1,mechanical_cad,visualdiff,gpl_3_0_open_source_candidate,visualdiff/docs/voron_0_mid_panel_revisions/Voron_0_V0.1_Mid_Panel.pdf,True,,1,16,0,120,54,54,0,0,0,0,0,0,13,13,0,0,9,8,1,6,derived/quality/v2_0_canonical_future_capacity_2026-08-29-wave1027-current-safe-plus-wave1012-nasa.jsonl;derived/quality/v2_0_staged_capacity_2026-09-09-wave2366-cross-domain-test-capacity.json,,,False,staged_future_review_capacity,-50,https://github.com/VoronDesign/Voron-0
arduino_uno_r4_minima_schematics,pcb_schematic,microtext,cc_by_sa_4_0_arduino_hardware,microtext/docs/source_intake_2026_05_24/arduino_uno_r4_minima_schematics.pdf,True,,2,1375,300,297,54,2,52,1,0,51,0,0,10,2,1,0,42,42,0,191,derived/quality/v2_0_canonical_future_capacity_2026-08-29-wave1027-current-safe-plus-wave1012-nasa.jsonl;derived/quality/v2_0_staged_capacity_2026-09-09-wave2366-cross-domain-test-capacity.json,machine_exhausted_after_reviewed_pass,derived/quality/unstaged_review_capacity_2026-08-22-wave739-fallback-novelty.json,False,staged_future_review_capacity,-50,https://docs.arduino.cc/hardware/uno-r4-minima/
loc22_steam_engine_1_16_engine_room_piping_diagram_steam_schooner_wapa,mechanical,microtext,public_domain_us_federal_candidate,microtext/docs/source_intake_2026_08_04_wave22_loc/loc22_steam_engine_1_16_engine_room_piping_diagram_steam_schooner_wapa.tif,True,,1,0,0,62,49,35,14,0,0,14,0,0,38,25,0,0,4,4,0,21,derived/quality/v2_0_canonical_future_capacity_2026-08-29-wave1027-current-safe-plus-wave1012-nasa.jsonl;derived/quality/v2_0_staged_capacity_2026-09-09-wave2366-cross-domain-test-capacity.json,machine_exhausted_no_candidate,derived/quality/v2_0_wave169_loc_ocr_visual_audit.json,False,staged_future_review_capacity,-50,https://www.loc.gov/pictures/item/ca1521.sheet.00016a/
ohwr_fmc_adc_100m14b4cha_rev_2010_02,pcb_schematic,visualdiff,cern_ohl_1_2_open_hardware,visualdiff/docs/ohwr_fmc_adc_100m14b4cha_hardware_revisions/revisions/ohwr_fmc_adc_100m14b4cha_rev_2010_02.pdf,True,,7,6276,1432,79,47,15,32,10,0,22,0,0,47,15,10,0,0,0,0,10,derived/quality/v2_0_canonical_future_capacity_2026-08-29-wave1027-current-safe-plus-wave1012-nasa.jsonl;derived/quality/v2_0_staged_capacity_2026-09-09-wave2366-cross-domain-test-capacity.json,,,False,staged_future_review_capacity,-50,https://gitlab.com/ohwr/project/fmc-adc-100m14b4cha-hw.git
wikimedia_continuous_binary_fractional_distillation_en,pid,microtext,cc_by_sa_3_0_commons_candidate,microtext/docs/wikimedia_continuous_binary_fractional_distillation_en.svg,True,,1,14,2,152,47,20,27,12,0,15,0,0,17,10,4,0,7,7,0,6,derived/quality/v2_0_canonical_future_capacity_2026-08-29-wave1027-current-safe-plus-wave1012-nasa.jsonl;derived/quality/v2_0_staged_capacity_2026-09-09-wave2366-cross-domain-test-capacity.json,machine_exhausted_no_candidate,derived/quality/v2_0_wave170_textlayer_dedup_audit.json,False,staged_future_review_capacity,-50,https://commons.wikimedia.org/wiki/File%3AContinuous_Binary_Fractional_Distillation_EN.svg
wikimedia_steam_cracking,pid,microtext,cc_by_sa_3_0_commons_candidate,microtext/docs/wikimedia_steam_cracking.svg,True,,1,14,0,152,47,6,41,5,0,36,0,0,12,5,1,0,7,7,0,2,derived/quality/v2_0_canonical_future_capacity_2026-08-29-wave1027-current-safe-plus-wave1012-nasa.jsonl;derived/quality/v2_0_staged_capacity_2026-09-09-wave2366-cross-domain-test-capacity.json,machine_exhausted_no_candidate,derived/quality/v2_0_microtext_balance_conversion_plan_2026-08-16-wave170.json,False,staged_future_review_capacity,-50,https://commons.wikimedia.org/wiki/File%3ASteam_cracking.svg
loc22_turbine_machine_location_plan_and_section_turbine_area_reheater_,mechanical,microtext,public_domain_us_federal_candidate,microtext/docs/source_intake_2026_08_04_wave22_loc/loc22_turbine_machine_location_plan_and_section_turbine_area_reheater_.tif,True,,1,0,0,54,42,23,19,0,0,19,0,0,23,11,0,0,6,6,0,6,derived/quality/v2_0_canonical_future_capacity_2026-08-29-wave1027-current-safe-plus-wave1012-nasa.jsonl;derived/quality/v2_0_staged_capacity_2026-09-09-wave2366-cross-domain-test-capacity.json,machine_exhausted_after_reviewed_pass,derived/quality/v2_0_wave169_loc_ocr_visual_audit.json,False,staged_future_review_capacity,-50,https://www.loc.gov/pictures/item/ct0710.sheet.00008a/
ohwr_fmc_adc_100m14b4cha_rev_a,pcb_schematic,visualdiff,cern_ohl_1_2_open_hardware,visualdiff/docs/ohwr_fmc_adc_100m14b4cha_hardware_revisions/revisions/ohwr_fmc_adc_100m14b4cha_rev_a.pdf,True,,4,2285,639,68,40,12,28,9,0,19,0,0,40,12,9,0,0,0,0,9,derived/quality/v2_0_canonical_future_capacity_2026-08-29-wave1027-current-safe-plus-wave1012-nasa.jsonl;derived/quality/v2_0_staged_capacity_2026-09-09-wave2366-cross-domain-test-capacity.json,,,False,staged_future_review_capacity,-50,https://gitlab.com/ohwr/project/fmc-adc-100m14b4cha-hw.git
arch_014_roof_plans_section_c_c_roof_plan_roof_framing_plans_section_c,civil_architectural,microtext,public_domain_us_federal_candidate,microtext/docs/source_intake_2026_07_31_loc_unused/arch_014_roof_plans_section_c_c_roof_plan_roof_framing_plans_section_c.tif,True,,1,0,0,54,40,22,18,0,0,18,0,0,24,14,0,0,4,4,0,11,derived/quality/v2_0_canonical_future_capacity_2026-08-29-wave1027-current-safe-plus-wave1012-nasa.jsonl;derived/quality/v2_0_staged_capacity_2026-09-09-wave2366-cross-domain-test-capacity.json,machine_exhausted_after_reviewed_pass,derived/quality/v2_0_wave171_ocr_visual_audit.json,False,staged_future_review_capacity,-50,https://www.loc.gov/pictures/item/md1862.sheet.00006a/
